row_id,original_text,language,url,author_hash,date,primary_theme,manipulative_score,decision,review_flag
97346,"أوساسونا إنتر ميلان أرسنال

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,edb47ffb3d496b039784f40c6452ea7f66efe794,2024-11-19T19:21:56.000Z,Sports,0.9980469,Manipulative,False
101552,"It's Awesome! Our top analyst just helped our member lock in nearly 600  % in total PROFITS on $1000FLOKI . Don 't miss out , start your 14 -day FREE trial today  - https://discord.gg/pwUxwD6q6K - Join right in! $DOGE $SOL $TURBO $ETH $BONK $HOOK $USDC $ADA $PNUT $BTC",en,x.com,23dab0629e19b877358e378daea77adc94c75834,2024-11-19T19:23:00.000Z,Cryptocurrency,0.9980469,Manipulative,False
101438,"سبورتينغ لشبونة برينتفورد إن إي سي نيميغن هوفنهايم أفيس

ڪۆد خضم مباشر

⎐فرست▬كراى⎐▬فيرستكراى▬ ← AFH3",ar,x.com,bf5600e3d9b8d9cce550628656b5c734e16f9a6c,2024-11-19T19:22:58.000Z,Sports,0.9980469,Manipulative,False
33216,"برايتون وهوف ألبيون الحزم الاتحاد

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,5529a1fc2d7a20bf83626636a1dccbd39d365040,2024-11-19T19:07:13.000Z,Entertainment,0.9980469,Manipulative,False
110450,"ماينز أتلتيكو مدريد الفتح إنتر ميلان فالنسيا

ڪۆد خضم مباشر

▬ماماز▬اند▬باباز▬ ← DF60",ar,x.com,e662d862143fd75872a6bac1a5f30e673db8b0d6,2024-11-19T19:25:09.000Z,Social,0.9980469,Manipulative,False
114134,"موريرينسي إمبولي إنتر ميلان سبورتينغ لشبونة

ڪۆد خضم مباشر

▬بأرىس▬غألىرى▬جألىرى▬ ← AA26",ar,x.com,7712816dc7e58cb6a40b3335a098a7dbc26873bb,2024-11-19T19:26:05.000Z,Sports,0.9980469,Manipulative,False
111624,"الفيحاء ناك بريدا مونبلييه ليستر سيتي أرسنال

ڪۆد خضم مباشر

▬بشرة▬كير▬بشره▬ ← A77",ar,x.com,efd1cabf246e9d7b1d1a911d04f9b8f48fa431e8,2024-11-19T19:25:27.000Z,Sports,0.9980469,Manipulative,False
110235,"ريال بيتيس أفيس أوتريخت ماينز غرونينغن

ڪۆد خضم مباشر

▬بشرة▬كير▬بشره▬ ← A77",ar,x.com,7d0d2ecc4b4a46df72e752d78d586c185f560cf7,2024-11-19T19:25:06.000Z,Social,0.9980469,Manipulative,False
110215,"أفيس فورتونا سيتارد بوافيستا نيس الرائد

ڪۆد خضم مباشر

▬باث▬اند▬بدي▬ ← A4TU",ar,x.com,27432887b8805831db3f534a7a64f8409eb4865a,2024-11-19T19:25:06.000Z,Sports,0.9980469,Manipulative,False
110333,"ميلان التعاون الأهلي إبسويتش تاون أتلتيكو مدريد

ڪۆد خضم مباشر

▬ألسىف▬هوم▬ ← SH090",ar,x.com,6f17397bf82fa006eefdb89ae6e31befde8c76e1,2024-11-19T19:25:07.000Z,Social,0.9980469,Manipulative,False
31274,"الاتحاد التعاون فاماليكاو

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,92c72146cca88a584f3e938c8ab0f6ef3be9237c,2024-11-19T19:06:49.000Z,Politics,0.9980469,Manipulative,False
33066,"ريو آفي فينيسيا أفيس

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,3e82597f594b9848e863a3c57feb1957537f7e56,2024-11-19T19:07:12.000Z,Entertainment,0.9980469,Manipulative,False
31138,"فالنسيا استوريل بولونيا

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,921d68b61d01b64bacce11aa1659ea6c81b7f39d,2024-11-19T19:06:48.000Z,Entertainment,0.9980469,Manipulative,False
33103,"الحزم ليغانيس بلد الوليد

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,6f17397bf82fa006eefdb89ae6e31befde8c76e1,2024-11-19T19:07:12.000Z,Business,0.9980469,Manipulative,False
109684,"ليستر سيتي باير ليفركوزن موريرينسي بورنموث

ڪۆد خضم مباشر

▬باث▬اند▬بوٕدي▬ ← A4TU",ar,x.com,3f3cb6f38c67db97b5c08239a0c1060425d6c405,2024-11-19T19:24:58.000Z,Entertainment,0.9980469,Manipulative,False
109244,"ألافيس فينورد فياريال أي زد ألكمار

ڪۆد خضم مباشر

▬ايسيفن▬ايسفن▬اي▬سفن▬ ← JOR25",ar,x.com,d207f3dffc03ba354f1eb3099e6ca66f9bbfefea,2024-11-19T19:24:51.000Z,Entertainment,0.9980469,Manipulative,False
114545,"شالكه ضمك باير ليفركوزن إمبولي لايبزيج

ڪۆد خضم مباشر

▬عود▬ميلان▬ميلانو▬ ← S92",ar,x.com,aa1d120996de9589859f8030d9bcded55e2f6ae3,2024-11-19T19:26:11.000Z,Entertainment,0.9980469,Manipulative,False
109501,"لاس بالماس نانت باريس سان جيرمان

ڪۆد خضم مباشر

▬لُفيُل▬شوُز▬لُيفُل▬لُيُفيُل▬ ← LEV11",ar,x.com,f70b502bb5c4c67e2779d373603ca0766e4c7f5a,2024-11-19T19:24:55.000Z,Entertainment,0.9980469,Manipulative,False
106593,"هوفنهايم إن إي سي نيميغن فيرونا

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,2c1eac946186cabe16b118c97220b4f3d1ec4565,2024-11-19T19:24:13.000Z,Sports,0.9980469,Manipulative,False
31298,"لايبزيج أرسنال فيرونا بلد الوليد فيليم الثاني

ڪۆد خضم مباشر

▬عود▬ميلان▬ميلانو▬ ← S92",ar,x.com,7dc45eb82ff498f6c742608cbb0bf41392ba5fba,2024-11-19T19:06:50.000Z,Sports,0.9980469,Manipulative,False
31276,"سانت إتيان ليستر سيتي هيرنفين

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,338a00c8bdb0d6719abbd6b780975ae3b0d222d5,2024-11-19T19:06:49.000Z,Sports,0.9980469,Manipulative,False
50615,"ناسيونال سيلتا فيغو هيرنفين أونيون برلين

ڪۆد خضم مباشر

▬بأرىس▬غألىرى▬جألىرى▬ ← AA26",ar,x.com,bcd71a8434f7aba04c9e109cf493ef97f7457d7a,2024-11-19T19:11:04.000Z,Entertainment,0.9980469,Manipulative,False
114900,"نورنبيرغ باير ليفركوزن ألافيس كالياري أتلتيكو مدريد

ڪۆد خضم مباشر

▬أتش▬أند▬أم▬ ← ACY7",ar,x.com,2dce3b5efc3b22700e43668f069e5746aff9d05b,2024-11-19T19:26:16.000Z,Sports,0.9980469,Manipulative,False
115145,"الحزم برايتون وهوف ألبيون ميلان

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,5812246225451d2ed338dbdf8af0c29c27b81cb3,2024-11-19T19:26:20.000Z,Business,0.9980469,Manipulative,False
118046,"لانس أفيس لانس برايتون وهوف ألبيون تورينو

ڪۆد خضم مباشر

▬ايا▬كلين▬ ← SA58",ar,x.com,ed8ad20defb989b4439226a4be20f1c0e7190f5e,2024-11-19T19:27:02.000Z,Sports,0.9980469,Manipulative,False
122048,"موناكو لوهافر بريست بولونيا تفينتي

ڪۆد خضم مباشر

▬خيؤط▬الزعفران▬ ← AA75",ar,x.com,e662d862143fd75872a6bac1a5f30e673db8b0d6,2024-11-19T19:28:08.000Z,Sports,0.9980469,Manipulative,False
121361,"ليتشي هيرتا برلين هامبورغ

ڪۆد خضم مباشر

▬رشؤف▬للعسل▬راشوف▬عسل▬ ← AS59",ar,x.com,2ec6ab22e09fc39b096b33f7dcc8447c25832718,2024-11-19T19:27:56.000Z,Entertainment,0.9980469,Manipulative,False
121263,"فاماليكاو كولن لانس بورنموث الفيصلي

ڪۆد خضم مباشر

▬مذر▬كىر▬مذركىر▬ ← AWBZS",ar,x.com,b268bbd1f613886d8eed724e2bcc093378904805,2024-11-19T19:27:55.000Z,Sports,0.9980469,Manipulative,False
96359,"ريال مدريد نابولي غو أهيد إيغلز بلد الوليد يوفنتوس

ڪۆد خضم مباشر

▬ماماز▬اند▬باباز▬ ← DF60",ar,x.com,4fc0efd72926cdfc5d0c24794a62964694f52f0e,2024-11-19T19:21:41.000Z,Sports,0.9980469,Manipulative,False
96330,"بلد الوليد أونيون برلين تشيلسي هيرتا برلين مانشستر سيتي

ڪۆد خضم مباشر

▬بشرة▬كير▬بشره▬ ← A77",ar,x.com,c8c9ad67d3799e8ba94321e45312fc0c414062ec,2024-11-19T19:21:40.000Z,Sports,0.9980469,Manipulative,False
111921,"نابولي نيوكاسل يونايتد أستون فيلا سبورتينغ براغا أتالانتا

ڪۆد خضم مباشر

▬ان▬هاوس▬انهاوس▬ ← C64",ar,x.com,97a17fe5c02714dc13cf17c82da73b7edb5dce86,2024-11-19T19:25:31.000Z,Sports,0.9980469,Manipulative,False
112771,"Get expert trading signals and start making money today! 

http://successful-signals.live

$SOL $AVAX $TIA $ADA $BONK $RATS $ORDI $INJ $SATS $FET $KAS $BTC $JTO $BEAM $ATOM $BNB $BEAM $ICP $KCS $ELF $HBAR $NEO $VET $APE $IOTA $CFX $ETH $CTC $smx",en,x.com,0c1005dd7fa71dc925c7dcd2a6f81df8f56777f6,2024-11-19T19:25:44.000Z,Cryptocurrency,0.9980469,Manipulative,False
109366,"ليون فارينسي غو أهيد إيغلز لاتسيو سبارتا روتردام

ڪۆد خضم مباشر

▬إيهٮرب▬ ← CNU3074",ar,x.com,b34e6852dfc57a38fdf638762c25154929905538,2024-11-19T19:24:53.000Z,Technology,0.9980469,Manipulative,False
107829,"رايو فاييكانو فاماليكاو النصر ريال مدريد سبارتا روتردام

ڪۆد خضم مباشر

▬بلؤمنج▬بلؤمنغ▬ؤير▬ ← B39",ar,x.com,253549f309804789164b46ecf06e181942d0967d,2024-11-19T19:24:32.000Z,Entertainment,0.9980469,Manipulative,False
110296,"سبورتينغ لشبونة أروكا نانت أوكسير ناسيونال

ڪۆد خضم مباشر

▬عود▬ميلان▬ميلانو▬ ← S92",ar,x.com,caeccc32f6e08d808cc0262d8b04667aa895796e,2024-11-19T19:25:07.000Z,Sports,0.9980469,Manipulative,False
112068,"الأهلي بورتو ماينز

ڪۆد خضم مباشر

▬لُفيُل▬شوُز▬لُيفُل▬لُيُفيُل▬ ← LEV11",ar,x.com,8b3702edd5d072ae952f68284d7e55255d9794f3,2024-11-19T19:25:33.000Z,People,0.9980469,Manipulative,False
105389,"فينورد برشلونة فيتوريا غيمارايش ريال سوسيداد النصر

ڪۆد خضم مباشر

▬أتش▬أند▬أم▬ ← ACY7",ar,x.com,23eb2966e4a761773026bd5ce23ad941d1966a46,2024-11-19T19:23:55.000Z,Entertainment,0.9980469,Manipulative,False
112253,"روما باريس سان جيرمان مونزا أونيون برلين أوتريخت

ڪۆد خضم مباشر

▬مذر▬كىر▬مذركىر▬ ← AWBZS",ar,x.com,cad709fdbd77600d8ab0c9202aea4c734cbd358c,2024-11-19T19:25:36.000Z,Environment,0.9980469,Manipulative,False
132846,"فيورنتينا فينيسيا باريس سان جيرمان تولوز هيراكليس

ڪۆد خضم مباشر

▬امريكان▬ايجل▬ايفل▬ ← ABCY",ar,x.com,45d71841ffb48aae001027b794f03cef5d27b11a,2024-11-19T19:31:00.000Z,Entertainment,0.9980469,Manipulative,False
134424,"Good luck!
交易所 实盘 军长 深币90%返佣 热币返佣 不求人 维客90%返佣后台直开 百倍币 聚合群 欧易返佣高达40% 币安 预售 挖矿 社区信息 欧易40%返佣 区块链 币赢 创业",zh,x.com,13bd007348bbe55be917243a2ebb80ca5aceb9a7,2024-11-19T19:31:27.000Z,Cryptocurrency,0.9980469,Manipulative,False
129500,"باير ليفركوزن تولوز كولن

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,d4253c62adf6e030a9aa9712d8c398c1a3f98ae0,2024-11-19T19:30:06.000Z,Finance,0.9980469,Manipulative,False
126193,"ليفربول مايوركا تولوز أونيون برلين أنجيه

ڪۆد خضم مباشر

▬مذر▬كىر▬مذركىر▬ ← AWBZS",ar,x.com,de2175af6f0dcd28c82b45784a141c3b2efb664c,2024-11-19T19:29:16.000Z,Entertainment,0.9980469,Manipulative,False
133228,"جيرونا بولونيا ليل ميلان غو أهيد إيغلز

ڪۆد خضم مباشر

▬بشرة▬كير▬بشره▬ ← A77",ar,x.com,c8f3715a0999549db44cca7cfac60421ccf3d7e4,2024-11-19T19:31:06.000Z,People,0.9980469,Manipulative,False
132930,"بورتو آر كي سي فالفيك ليون فاماليكاو نابولي

ڪۆد خضم مباشر

▬امريكان▬ايجل▬ايفل▬ ← ABCY",ar,x.com,464035d2643811a133afeb27f801b32ac3595a42,2024-11-19T19:31:02.000Z,Entertainment,0.9980469,Manipulative,False
2914,"برشلونة شالكه بريست

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,bf1b08ea1483df16a6679aaa93e43dc0d90e303c,2024-11-19T19:00:29.000Z,Sports,0.9980469,Manipulative,False
29525,"نيس برايتون وهوف ألبيون الاتفاق الفيحاء أستون فيلا

ڪۆد خضم مباشر

▬ماماز▬اند▬باباز▬ ← DF60",ar,x.com,dd2c5953213bba42452576a603ee02d623e12410,2024-11-19T19:06:28.000Z,Sports,0.9980469,Manipulative,False
47432,"أودينيزي بوخوم موريرينسي ريال سوسيداد

ڪۆد خضم مباشر

▬اير▬الو▬ايرالو▬ ← CY10",ar,x.com,38af7660f805161c5b51b246835178b1da8c2804,2024-11-19T19:10:22.000Z,Science,0.9980469,Manipulative,False
50135,"موريرينسي أتلتيك بلباو إستريلا دا أمادورا فيورنتينا إبسويتش تاون

ڪۆد خضم مباشر

▬أتش▬أند▬أم▬ ← ACY7",ar,x.com,eb7ee888349b5ba309d5d025b922548518d193f0,2024-11-19T19:10:58.000Z,Sports,0.9980469,Manipulative,False
53618,"وولفرهامبتون واندررز نيوكاسل يونايتد أونيون برلين الباطن ماينز

ڪۆد خضم مباشر

▬عود▬ميلان▬ميلانو▬ ← S92",ar,x.com,33d93f471f2141d98d18140e8a5feaf94e37e1af,2024-11-19T19:11:42.000Z,Entertainment,0.9980469,Manipulative,False
119211,"ليتشي إن إي سي نيميغن ساوثهامبتون ستراسبورغ ماينز

ڪۆد خضم مباشر

▬السيف▬غاليرى▬ ← R041",ar,x.com,041e0adc46d3b097fa3809799b0066f1c8c22d7e,2024-11-19T19:27:21.000Z,Politics,0.9980469,Manipulative,False
123563,"إنتر ميلان ماينز توتنهام هوتسبر ناك بريدا كازا بيا

ڪۆد خضم مباشر

▬السيف▬غاليرى▬ ← R041",ar,x.com,bf5600e3d9b8d9cce550628656b5c734e16f9a6c,2024-11-19T19:28:33.000Z,Sports,0.9980469,Manipulative,False
119986,"فورتونا سيتارد باير ليفركوزن ستراسبورغ الخليج ريال بيتيس

ڪۆد خضم مباشر

▬نسىم▬ ← N14",ar,x.com,bbcc9eac34fffbfb6e709b22a3829386b12da75b,2024-11-19T19:27:33.000Z,Environment,0.9980469,Manipulative,False
122389,"الحزم فيتوريا غيمارايش الخليج بي إي سي زفوله

▬نمشؾ▬
◗CX10◖

▬ٺون▬
◗SAAS◖",ar,x.com,150859a016573a1d8b7447b76f4d7cb9118d86e1,2024-11-19T19:28:14.000Z,Technology,0.9980469,Manipulative,False
116314,"شتوتغارت فيرونا بوافيستا

ڪۆد خضم مباشر

▬صن▬أند▬سأند▬ ← ZZY25",ar,x.com,33d93f471f2141d98d18140e8a5feaf94e37e1af,2024-11-19T19:26:37.000Z,Entertainment,0.9980469,Manipulative,False
115013,"ليل ليفربول أتلتيك بلباو كالياري

ڪۆد خضم مباشر

▬ايسيفن▬ايسفن▬اي▬سفن▬ ← JOR25",ar,x.com,6ff5b797892568c41ac230dcaefab959f78903d7,2024-11-19T19:26:18.000Z,Sports,0.9980469,Manipulative,False
118806,"يوفنتوس الفتح بورنموث توتنهام هوتسبر الوحدة

ڪۆد خضم مباشر

▬امريكان▬ايجل▬ايفل▬ ← ABCY",ar,x.com,c0e59fd7169e86c5d03615ed20485f0f9c7ae697,2024-11-19T19:27:14.000Z,Technology,0.9980469,Manipulative,False
115207,"Join now for high-return strategies that deliver! 

http://successful-signals.live

$SOL $SEI $TIA $BONK $XRP $ARB $PEOPLE $AVAX $BTC $ETH $SOL $ARB $SEI $STX $BONK $MATIC $TIA $INJ $T $ICP $DAI $SUI $ATOM $SHIB $AI $RNDR",en,x.com,a019b2fa27e129f62fe764f6ea610bd6325ba62e,2024-11-19T19:26:21.000Z,Cryptocurrency,0.9980469,Manipulative,False
